"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpraktijk (km)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 1 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 3 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 5 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpost (km)";"Gezondheid en welzijn/Afstand tot apotheek (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Afstand tot consultatiebureau (km)";"Gezondheid en welzijn/Fysiotherapeut/Afstand tot fysiotherapeut (km)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 1 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 3 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot grote supermarkt (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot ov. dagel. levensmiddelen (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 5 km (aantal)";"Horeca/Cafés en dergelijke/Afstand tot café e.d. (km)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 1 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 3 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 5 km (aantal)";"Horeca/Cafetaria's en dergelijke/Afstand tot cafetaria e.d. (km)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 1 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 3 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 5 km (aantal)";"Horeca/Restaurants/Afstand tot restaurant (km)";"Horeca/Restaurants/Aantal restaurants/Binnen 1 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 3 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 5 km (aantal)";"Groenvoorzieningen/Openbaar groen/Afstand tot openbaar groen totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot park of plantsoen (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot dagrecreatief terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot bos (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat. terrein totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open droog nat. terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat natuurlijk terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot semi-openbaar groen totaal (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot sportterrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot volkstuin (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot verblijfsrecreatief terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot begraafplaats (km)";"Groenvoorzieningen/Afstand tot recreatief binnenwater (km)";"Verkeer en vervoer/Afstand tot oprit hoofdverkeersweg (km)";"Verkeer en vervoer/Treinstations/Afstand tot treinstations totaal (km)";"Verkeer en vervoer/Treinstations/Afstand tot belangrijk overstapstation (km)";"Vrije tijd en cultuur/Afstand tot bibliotheek (km)";"Vrije tijd en cultuur/Sport/Afstand tot binnenzwembad (km)";"Vrije tijd en cultuur/Sport/Afstand tot kunstijsbaan (km)";"Vrije tijd en cultuur/Museum/Afstand tot museum (km)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot podiumkunsten totaal (km)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot poppodium (km)";"Vrije tijd en cultuur/Bioscoop/Afstand tot bioscoop (km)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Afstand tot sauna (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot zonnebank (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot attractie (km)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 50 km (aantal)"
"Leliegracht e.o.";"Amsterdam                               ";"Buurt     ";"     0.2";"     8.3";"    45.2";"   109.6";"     4.0";"     0.6";"     1.0";"     3.0";"     6.0";"    13.0";"     4.0";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.5";"     5.6";"    60.5";"   140.9";"     0.3";"    80.1";"   513.5";"   875.9";"     0.2";"    62.2";"   476.7";"   616.6";"     0.1";"    77.6";"   509.3";"   772.5";"     0.2";"   149.8";"  1225.0";"  1867.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.4";"     1.9";"     1.9";"     1.5";"     1.0";"     6.8";"     0.5";"    42.0";"    46.5";"    67.0";"     0.6";"    36.6";"    49.4";"    66.7";"     1.6";"     1.4";"    11.4";"    14.2";"    21.5";"     0.6";"     0.6";"     3.3";"     7.3";"    12.3";"    62.5"
"Felix Meritisbuurt";"Amsterdam                               ";"Buurt     ";"     0.4";"     7.2";"    56.1";"   118.1";"     3.6";"     0.6";"     0.8";"     3.0";"     6.0";"    13.0";"     3.6";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     6.6";"    75.0";"   151.7";"     0.2";"    99.6";"   593.2";"   915.6";"     0.2";"    76.4";"   521.3";"   630.9";"     0.1";"    92.4";"   569.4";"   807.8";"     0.1";"   194.8";"  1400.0";"  1951.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.5";"     2.2";"     2.2";"     1.5";"     1.4";"     6.4";"     0.5";"    41.9";"    47.4";"    67.0";"     0.4";"    37.6";"    52.5";"    66.9";"     1.0";"     1.0";"    11.3";"    14.8";"    21.9";"     0.5";"     0.9";"     3.0";"     8.0";"    12.2";"    63.4"
"Leidsegracht-Noord";"Amsterdam                               ";"Buurt     ";"     0.6";"     3.7";"    61.3";"   122.9";"     3.3";"     0.6";"     1.1";"     3.0";"     6.0";"    13.0";"     3.3";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.4";"     6.3";"    79.3";"   156.8";"     0.2";"    88.3";"   613.2";"   929.3";"     0.2";"    88.9";"   532.5";"   632.8";"     0.2";"    76.6";"   590.2";"   823.4";"     0.2";"   236.0";"  1454.0";"  1978.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.6";"     2.5";"     2.5";"     1.5";"     1.5";"     6.0";"     0.2";"    41.8";"    48.0";"    67.0";"     0.5";"    38.0";"    53.0";"    66.4";"     0.6";"     0.6";"    11.0";"    15.0";"    21.5";"     0.9";"     0.8";"     2.7";"     8.0";"    12.0";"    63.2"
"Burgwallen-Nieuwe Zijde";"Amsterdam                               ";"Wijk      ";"     0.5";"     4.1";"    43.7";"   114.7";"     3.9";"     0.7";"     0.8";"     3.0";"     6.0";"    13.0";"     3.9";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.4";"     4.6";"    61.0";"   145.4";"     0.1";"    72.9";"   496.2";"   884.9";"     0.1";"    60.9";"   471.7";"   622.2";"     0.1";"    86.6";"   499.6";"   778.0";"     0.0";"   132.9";"  1210.0";"  1886.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.0";"     1.7";"     1.7";"     1.8";"     1.7";"     6.2";"     0.5";"    41.2";"    46.6";"    66.8";"     0.9";"    37.0";"    50.2";"    65.6";"     1.7";"     1.4";"    11.0";"    14.3";"    20.9";"     0.6";"     1.2";"     2.9";"     7.7";"    12.1";"    62.5"
"Stationsplein e.o.";"Amsterdam                               ";"Buurt     ";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"Hemelrijk";"Amsterdam                               ";"Buurt     ";"     0.4";"     4.2";"    37.2";"   105.8";"     4.3";"     1.1";"     1.2";"     3.0";"     6.0";"    13.1";"     4.3";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.4";"     2.1";"    51.3";"   133.7";"     0.1";"    41.5";"   438.0";"   835.8";"     0.1";"    34.7";"   437.8";"   612.0";"     0.1";"    46.6";"   445.8";"   746.3";"     0.0";"    72.9";"  1070.0";"  1812.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.0";"     1.5";"     1.5";"     1.8";"     1.6";"     6.4";"     0.8";"    41.0";"    46.0";"    66.7";"     1.0";"    35.6";"    47.4";"    65.9";"     2.1";"     1.5";"    11.0";"    14.1";"    21.0";"     0.8";"     1.3";"     3.2";"     7.0";"    12.0";"    62.1"
"Nieuwendijk-Noord";"Amsterdam                               ";"Buurt     ";"     0.9";"     1.4";"    38.8";"   111.3";"     4.1";"     1.0";"     1.1";"     3.0";"     6.0";"    13.0";"     4.1";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.6";"     4.1";"    52.1";"   141.0";"     0.0";"    50.5";"   434.2";"   861.0";"     0.0";"    49.2";"   438.4";"   617.3";"     0.0";"    73.4";"   448.4";"   758.6";"     0.0";"    92.1";"  1074.0";"  1845.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.3";"     1.6";"     1.6";"     1.7";"     1.9";"     6.1";"     0.5";"    41.2";"    46.0";"    67.0";"     1.4";"    35.8";"    48.8";"    63.9";"     2.2";"     1.8";"    11.0";"    14.2";"    19.6";"     0.8";"     1.5";"     2.9";"     7.4";"    12.2";"    62.2"
"Spuistraat-Noord";"Amsterdam                               ";"Buurt     ";"     0.4";"     7.4";"    42.6";"   113.1";"     4.1";"     0.7";"     0.7";"     3.0";"     6.0";"    13.0";"     4.1";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.5";"     4.7";"    59.5";"   143.0";"     0.1";"    68.6";"   496.7";"   884.5";"     0.1";"    58.7";"   468.3";"   620.8";"     0.0";"    83.6";"   497.8";"   774.6";"     0.0";"   126.1";"  1204.0";"  1871.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.8";"     1.8";"     1.8";"     1.9";"     1.3";"     6.5";"     0.6";"    41.4";"    46.4";"    67.0";"     0.8";"    36.9";"    49.1";"    66.9";"     1.7";"     1.6";"    11.0";"    14.0";"    21.9";"     0.5";"     0.9";"     3.3";"     7.8";"    12.0";"    62.9"
"Nieuwe Kerk e.o.";"Amsterdam                               ";"Buurt     ";"     0.7";"     2.3";"    39.6";"   113.7";"     3.9";"     0.9";"     1.0";"     3.0";"     6.0";"    13.0";"     3.9";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.5";"     3.8";"    54.5";"   143.2";"     0.0";"    62.1";"   456.9";"   873.3";"     0.0";"    60.5";"   455.3";"   618.7";"     0.0";"    88.0";"   470.7";"   768.3";"     0.0";"   120.8";"  1134.0";"  1864.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.2";"     1.4";"     1.4";"     1.5";"     1.8";"     5.9";"     0.5";"    41.2";"    46.2";"    66.9";"     1.2";"    37.0";"    49.0";"    64.7";"     2.1";"     1.7";"    11.0";"    14.1";"    20.4";"     0.5";"     1.4";"     2.7";"     8.0";"    12.3";"    62.1"
"Spuistraat-Zuid";"Amsterdam                               ";"Buurt     ";"     0.2";"     4.7";"    53.4";"   120.6";"     3.5";"     0.3";"     0.3";"     3.0";"     6.0";"    13.0";"     3.5";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.4";"     5.8";"    73.9";"   153.6";"     0.2";"   101.7";"   574.3";"   918.0";"     0.1";"    73.4";"   514.2";"   630.8";"     0.1";"   104.0";"   562.5";"   804.4";"     0.0";"   186.2";"  1379.0";"  1951.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.9";"     2.0";"     2.0";"     1.8";"     1.6";"     6.1";"     0.4";"    41.4";"    47.4";"    67.0";"     0.7";"    38.0";"    52.9";"    66.0";"     1.2";"     1.0";"    11.0";"    14.9";"    21.3";"     0.5";"     1.1";"     2.7";"     8.0";"    12.0";"    62.7"
"Begijnhofbuurt";"Amsterdam                               ";"Buurt     ";"     0.5";"     4.5";"    48.1";"   120.3";"     3.6";"     0.5";"     0.5";"     3.0";"     6.0";"    13.0";"     3.6";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     6.4";"    69.3";"   152.8";"     0.1";"    99.8";"   545.2";"   913.4";"     0.1";"    78.2";"   499.6";"   628.3";"     0.1";"   116.4";"   544.0";"   799.4";"     0.0";"   178.9";"  1327.0";"  1938.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.9";"     1.7";"     1.7";"     1.8";"     1.6";"     6.0";"     0.3";"    41.2";"    47.3";"    67.0";"     0.9";"    38.0";"    52.3";"    66.0";"     1.4";"     1.1";"    11.0";"    14.6";"    21.1";"     0.7";"     1.1";"     2.7";"     8.0";"    12.0";"    62.8"
"Kalverdriehoek";"Amsterdam                               ";"Buurt     ";"     0.9";"     1.6";"    45.5";"   119.7";"     3.5";"     0.8";"     1.0";"     2.9";"     6.0";"    13.0";"     3.5";"     1.9";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     6.1";"    67.3";"   152.5";"     0.0";"    88.8";"   522.3";"   911.0";"     0.1";"    73.7";"   484.9";"   628.7";"     0.0";"    93.1";"   525.7";"   797.9";"     0.0";"   147.2";"  1280.0";"  1936.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.3";"     2.0";"     2.0";"     2.0";"     1.9";"     6.0";"     0.3";"    41.2";"    47.4";"    65.3";"     0.3";"    38.0";"    52.6";"    65.0";"     1.5";"     1.0";"    11.0";"    14.6";"    20.0";"     1.1";"     1.4";"     2.7";"     7.8";"    12.2";"    62.3"
"Burgwallen-Oude Zijde";"Amsterdam                               ";"Wijk      ";"     0.7";"     1.9";"    42.9";"   118.7";"     3.3";"     0.4";"     1.2";"     2.6";"     6.0";"    13.0";"     3.3";"     1.6";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     6.8";"    63.0";"   148.1";"     0.1";"    65.9";"   477.2";"   896.6";"     0.1";"   101.9";"   467.4";"   627.6";"     0.1";"   101.8";"   493.8";"   781.7";"     0.1";"   181.5";"  1177.0";"  1903.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.5";"     1.3";"     1.3";"     1.3";"     2.1";"     5.4";"     0.4";"    41.9";"    46.2";"    64.5";"     0.6";"    37.4";"    50.8";"    63.6";"     2.2";"     1.3";"    11.4";"    14.9";"    19.2";"     1.2";"     1.7";"     2.2";"     7.6";"    12.8";"    62.1"
"Kop Zeedijk";"Amsterdam                               ";"Buurt     ";"     0.8";"     1.8";"    41.7";"   120.5";"     3.1";"     0.3";"     1.3";"     2.3";"     6.0";"    13.1";"     3.1";"     1.3";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     5.9";"    62.7";"   147.8";"     0.1";"    54.4";"   463.5";"   894.7";"     0.0";"   100.8";"   460.9";"   630.0";"     0.1";"    94.5";"   480.9";"   778.4";"     0.0";"   175.1";"  1139.0";"  1904.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.6";"     1.0";"     1.0";"     1.0";"     2.3";"     5.2";"     0.3";"    42.1";"    46.0";"    63.7";"     0.6";"    37.3";"    50.2";"    63.0";"     2.4";"     1.5";"    11.8";"    15.0";"    19.0";"     1.4";"     1.9";"     2.0";"     7.5";"    13.0";"    62.5"
"Oude Kerk e.o.";"Amsterdam                               ";"Buurt     ";"     1.0";"     0.9";"    38.9";"   113.4";"     3.5";"     0.6";"     1.2";"     2.5";"     6.0";"    13.0";"     3.5";"     1.5";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     5.6";"    52.9";"   141.6";"     0.0";"    62.5";"   436.5";"   865.3";"     0.1";"    91.8";"   444.7";"   619.8";"     0.1";"    95.9";"   457.1";"   762.0";"     0.1";"   158.2";"  1080.0";"  1850.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.5";"     1.4";"     1.4";"     1.4";"     2.2";"     5.6";"     0.5";"    41.8";"    46.0";"    64.7";"     0.9";"    36.4";"    49.8";"    63.8";"     2.3";"     1.7";"    11.1";"    14.8";"    19.2";"     1.2";"     1.7";"     2.4";"     7.6";"    12.5";"    61.7"
"Burgwallen-Oost";"Amsterdam                               ";"Buurt     ";"     0.7";"     2.3";"    43.6";"   119.4";"     3.2";"     0.4";"     1.2";"     2.6";"     6.0";"    13.0";"     3.2";"     1.6";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     7.0";"    65.2";"   149.4";"     0.1";"    59.7";"   483.8";"   904.8";"     0.0";"   103.3";"   470.9";"   629.7";"     0.1";"    98.2";"   500.2";"   786.5";"     0.1";"   183.6";"  1193.0";"  1915.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.5";"     1.2";"     1.2";"     1.2";"     2.2";"     5.4";"     0.5";"    42.0";"    46.2";"    63.9";"     0.5";"    37.6";"    51.0";"    63.3";"     2.2";"     1.2";"    11.6";"    15.0";"    19.1";"     1.2";"     1.8";"     2.1";"     7.4";"    13.0";"    62.0"
"Nes e.o.";"Amsterdam                               ";"Buurt     ";"     0.7";"     2.5";"    43.6";"   118.3";"     3.7";"     0.6";"     0.8";"     3.0";"     6.0";"    13.0";"     3.7";"     2.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.4";"     7.4";"    64.8";"   150.6";"     0.2";"    89.0";"   508.1";"   906.1";"     0.1";"    88.4";"   482.0";"   626.3";"     0.1";"   112.1";"   520.1";"   788.2";"     0.1";"   164.9";"  1253.0";"  1917.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.1";"     1.7";"     1.7";"     1.7";"     1.9";"     5.9";"     0.4";"    41.1";"    46.9";"    66.6";"     0.5";"    38.0";"    52.2";"    64.6";"     1.8";"     1.1";"    11.0";"    14.7";"    20.2";"     0.9";"     1.4";"     2.7";"     8.0";"    12.1";"    62.0"
"BG-terrein e.o.";"Amsterdam                               ";"Buurt     ";"     0.6";"     2.0";"    47.3";"   119.8";"     3.2";"     0.5";"     1.0";"     2.8";"     6.0";"    13.0";"     3.2";"     1.8";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.4";"     8.2";"    68.0";"   150.8";"     0.1";"    89.6";"   509.6";"   908.3";"     0.1";"   118.5";"   485.3";"   628.0";"     0.2";"   122.3";"   523.8";"   793.2";"     0.1";"   220.4";"  1260.0";"  1924.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.3";"     1.6";"     1.6";"     1.5";"     1.9";"     5.6";"     0.6";"    41.9";"    46.7";"    65.9";"     0.6";"    37.9";"    52.0";"    64.4";"     1.9";"     1.0";"    11.0";"    15.0";"    19.5";"     1.1";"     1.5";"     2.3";"     7.8";"    12.9";"    62.1"
"Nieuwmarkt/Lastage";"Amsterdam                               ";"Wijk      ";"     0.6";"     2.1";"    45.7";"   118.5";"     2.6";"     0.7";"     1.9";"     2.0";"     6.0";"    12.9";"     2.6";"     1.0";"     5.0";"     9.3";"       .";"       .";"       .";"       .";"       .";"     0.5";"     5.1";"    62.8";"   143.0";"     0.3";"    28.3";"   456.4";"   876.9";"     0.2";"    53.5";"   439.8";"   621.2";"     0.3";"    41.9";"   475.6";"   766.9";"     0.2";"   102.5";"  1094.0";"  1885.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.9";"     1.5";"     1.5";"     1.3";"     2.4";"     4.9";"     0.7";"    43.1";"    46.2";"    60.9";"     0.7";"    36.5";"    50.3";"    60.3";"     2.5";"     1.3";"    12.1";"    15.0";"    19.0";"     2.0";"     2.0";"     1.6";"     6.5";"    12.6";"    61.7"
"Oosterdokseiland";"Amsterdam                               ";"Buurt     ";"     1.0";"     0.8";"    32.7";"   108.4";"     3.4";"     0.9";"     1.9";"     2.0";"     6.0";"    13.0";"     3.4";"     1.0";"     5.0";"    10.0";"       .";"       .";"       .";"       .";"       .";"     0.1";"     2.6";"    40.2";"   132.5";"     0.5";"    17.3";"   378.7";"   829.2";"     0.6";"    29.9";"   391.3";"   613.8";"     0.1";"    25.9";"   394.3";"   742.8";"     0.1";"    67.2";"   886.5";"  1788.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     5.0";"     0.8";"     0.8";"     0.2";"     2.7";"     5.3";"     1.0";"    42.0";"    46.0";"    61.8";"     1.0";"    34.4";"    48.9";"    62.2";"     3.1";"     2.1";"    11.8";"    15.0";"    19.0";"     1.9";"     2.2";"     2.1";"     6.5";"    12.0";"    61.8"
"Lastage";"Amsterdam                               ";"Buurt     ";"     0.4";"     1.9";"    46.0";"   122.0";"     2.8";"     0.5";"     1.8";"     2.0";"     6.0";"    13.3";"     2.8";"     1.0";"     5.0";"     9.5";"       .";"       .";"       .";"       .";"       .";"     0.5";"     6.3";"    61.8";"   141.4";"     0.3";"    37.7";"   467.7";"   878.9";"     0.4";"    78.4";"   450.5";"   626.4";"     0.4";"    63.8";"   473.0";"   767.8";"     0.2";"   145.1";"  1096.0";"  1887.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     5.0";"     1.1";"     1.1";"     1.0";"     2.6";"     4.9";"     0.7";"    43.1";"    46.0";"    61.2";"     0.3";"    36.4";"    49.7";"    61.2";"     2.7";"     1.6";"    12.0";"    15.0";"    19.0";"     1.8";"     2.2";"     1.6";"     6.4";"    12.7";"    61.8"
